;id;afavor;n;total;trimestre;perc_governismo
483;1221328;143.0;532.0;27.0;2023-03-31;67.0
484;1221329;150.0;187.0;80.0;2023-03-31;100.0
485;1221338;464.0;558.0;83.0;2023-03-31;63.0
486;1222429;451.0;548.0;82.0;2023-03-31;75.0
487;1223128;343.0;500.0;69.0;2023-03-31;100.0
488;1224117;463.0;554.0;84.0;2023-03-31;75.0
489;1224333;514.0;522.0;98.0;2023-03-31;100.0
490;1225730;147.0;163.0;90.0;2023-03-31;
491;1226179;403.0;622.0;65.0;2023-03-31;
492;1226708;220.0;395.0;56.0;2023-03-31;
493;1226837;312.0;371.0;84.0;2023-03-31;
494;1227433;252.0;329.0;77.0;2023-03-31;
495;1229432;40.0;149.0;27.0;2023-03-31;
496;1230762;56.0;83.0;67.0;2023-03-31;
497;1230765;129.0;133.0;97.0;2023-03-31;
498;1230767;27.0;146.0;18.0;2023-03-31;
499;1230768;106.0;126.0;84.0;2023-03-31;
500;1230957;85.0;98.0;87.0;2023-03-31;
501;1231911;115.0;116.0;99.0;2023-03-31;
502;1233218;19.0;28.0;68.0;2023-03-31;
503;162881;336.0;420.0;80.0;2023-07-01;67.0
504;166385;403.0;472.0;85.0;2023-07-01;63.0
505;166828;393.0;468.0;84.0;2023-07-01;70.0
506;169871;624.0;634.0;98.0;2023-07-01;98.0
507;172442;397.0;427.0;93.0;2023-07-01;82.0
508;173433;533.0;542.0;98.0;2023-07-01;100.0
509;173441;361.0;447.0;81.0;2023-07-01;66.0
510;173486;417.0;489.0;85.0;2023-07-01;85.0
511;173531;426.0;521.0;82.0;2023-07-01;84.0
512;173579;146.0;560.0;26.0;2023-07-01;18.0
513;173604;526.0;552.0;95.0;2023-07-01;97.0
514;173692;113.0;465.0;24.0;2023-07-01;13.0
515;173701;464.0;472.0;98.0;2023-07-01;100.0
516;173768;389.0;540.0;72.0;2023-07-01;53.0
517;173778;360.0;432.0;83.0;2023-07-01;100.0
518;173788;69.0;87.0;79.0;2023-07-01;
519;173801;592.0;608.0;97.0;2023-07-01;98.0
520;174041;714.0;728.0;98.0;2023-07-01;100.0
521;174043;109.0;364.0;30.0;2023-07-01;22.0
522;174044;361.0;413.0;87.0;2023-07-01;76.0
523;174057;583.0;599.0;97.0;2023-07-01;98.0
524;174060;500.0;514.0;97.0;2023-07-01;95.0
525;174075;331.0;337.0;98.0;2023-07-01;100.0
526;174079;300.0;334.0;90.0;2023-07-01;85.0
527;174084;401.0;578.0;69.0;2023-07-01;69.0
528;174090;376.0;416.0;90.0;2023-07-01;91.0
529;174095;212.0;256.0;83.0;2023-07-01;
530;174141;516.0;528.0;98.0;2023-07-01;98.0
531;174156;481.0;493.0;98.0;2023-07-01;98.0
532;174158;383.0;416.0;92.0;2023-07-01;87.0
533;174159;553.0;568.0;97.0;2023-07-01;98.0
534;174160;568.0;585.0;97.0;2023-07-01;100.0
535;174161;374.0;383.0;98.0;2023-07-01;100.0
536;174171;558.0;665.0;84.0;2023-07-01;83.0
537;174253;350.0;399.0;88.0;2023-07-01;65.0
538;174262;303.0;507.0;60.0;2023-07-01;39.0
539;174270;78.0;123.0;63.0;2023-07-01;17.0
540;174273;143.0;520.0;28.0;2023-07-01;15.0
541;174283;516.0;525.0;98.0;2023-07-01;100.0
542;174299;332.0;358.0;93.0;2023-07-01;91.0
543;174317;387.0;440.0;88.0;2023-07-01;81.0
544;174356;286.0;355.0;81.0;2023-07-01;54.0
545;174371;452.0;457.0;99.0;2023-07-01;100.0
546;174374;471.0;543.0;87.0;2023-07-01;75.0
547;174376;521.0;533.0;98.0;2023-07-01;100.0
548;174383;103.0;322.0;32.0;2023-07-01;25.0
549;174398;423.0;439.0;96.0;2023-07-01;100.0
550;174400;131.0;133.0;98.0;2023-07-01;
551;174428;240.0;570.0;42.0;2023-07-01;31.0
552;174467;412.0;480.0;86.0;2023-07-01;74.0
553;174478;101.0;118.0;86.0;2023-07-01;100.0
554;174537;450.0;521.0;86.0;2023-07-01;75.0
555;174550;423.0;511.0;83.0;2023-07-01;60.0
556;174554;386.0;449.0;86.0;2023-07-01;71.0
557;174574;491.0;548.0;90.0;2023-07-01;80.0
558;174585;127.0;521.0;24.0;2023-07-01;16.0
559;174646;236.0;313.0;75.0;2023-07-01;62.0
560;174784;401.0;465.0;86.0;2023-07-01;100.0
561;174848;562.0;579.0;97.0;2023-07-01;98.0
562;174856;529.0;576.0;92.0;2023-07-01;93.0
563;174858;546.0;564.0;97.0;2023-07-01;96.0
564;180815;518.0;560.0;93.0;2023-07-01;87.0
565;181055;545.0;558.0;98.0;2023-07-01;98.0
566;188256;458.0;465.0;98.0;2023-07-01;97.0
567;191228;586.0;652.0;90.0;2023-07-01;82.0
568;192102;340.0;429.0;79.0;2023-07-01;53.0
569;192346;79.0;357.0;22.0;2023-07-01;11.0
570;192699;421.0;484.0;87.0;2023-07-01;63.0
571;192776;284.0;377.0;75.0;2023-07-01;68.0
572;198057;287.0;416.0;69.0;2023-07-01;50.0
573;198148;376.0;586.0;64.0;2023-07-01;67.0
574;198615;310.0;507.0;61.0;2023-07-01;66.0
575;1104552;412.0;503.0;82.0;2023-07-01;76.0
576;1107970;293.0;530.0;55.0;2023-07-01;53.0
577;1109429;481.0;593.0;81.0;2023-07-01;68.0
578;1121948;480.0;549.0;87.0;2023-07-01;74.0
579;1122158;312.0;350.0;89.0;2023-07-01;89.0
580;1122974;385.0;444.0;87.0;2023-07-01;82.0
581;1123086;531.0;630.0;84.0;2023-07-01;65.0
582;1123756;349.0;417.0;84.0;2023-07-01;67.0
583;1133439;490.0;526.0;93.0;2023-07-01;91.0
584;1133810;92.0;464.0;20.0;2023-07-01;19.0
585;1136811;238.0;463.0;51.0;2023-07-01;28.0
586;1137070;341.0;401.0;85.0;2023-07-01;66.0
587;1138286;309.0;373.0;83.0;2023-07-01;89.0
588;1139285;520.0;542.0;96.0;2023-07-01;95.0
589;1141391;346.0;421.0;82.0;2023-07-01;66.0
590;1141398;499.0;510.0;98.0;2023-07-01;98.0
591;1141408;472.0;537.0;88.0;2023-07-01;79.0
592;1141411;526.0;553.0;95.0;2023-07-01;96.0
593;1141421;412.0;476.0;87.0;2023-07-01;78.0
594;1141431;385.0;444.0;87.0;2023-07-01;63.0
595;1141450;279.0;364.0;77.0;2023-07-01;50.0
596;1141456;452.0;464.0;97.0;2023-07-01;98.0
597;1141458;311.0;339.0;92.0;2023-07-01;87.0
598;1141459;420.0;515.0;82.0;2023-07-01;20.0
599;1141464;405.0;417.0;97.0;2023-07-01;100.0
600;1141470;593.0;603.0;98.0;2023-07-01;100.0
601;1141485;412.0;524.0;79.0;2023-07-01;53.0
602;1141487;410.0;459.0;89.0;2023-07-01;79.0
603;1141516;344.0;430.0;80.0;2023-07-01;74.0
604;1141518;127.0;172.0;74.0;2023-07-01;
605;1141531;440.0;498.0;88.0;2023-07-01;78.0
606;1141555;304.0;370.0;82.0;2023-07-01;64.0
607;1143632;243.0;284.0;86.0;2023-07-01;76.0
608;1143942;277.0;309.0;90.0;2023-07-01;85.0
609;1150418;430.0;524.0;82.0;2023-07-01;60.0
610;1152605;371.0;514.0;72.0;2023-07-01;80.0
611;1153423;386.0;433.0;89.0;2023-07-01;91.0
612;1156190;115.0;626.0;18.0;2023-07-01;17.0
613;1157130;436.0;487.0;90.0;2023-07-01;82.0
614;1160161;481.0;553.0;87.0;2023-07-01;70.0
615;1160510;220.0;248.0;89.0;2023-07-01;80.0
616;1160512;359.0;438.0;82.0;2023-07-01;72.0
617;1160517;373.0;403.0;93.0;2023-07-01;81.0
618;1160518;376.0;485.0;78.0;2023-07-01;83.0
619;1160527;318.0;357.0;89.0;2023-07-01;66.0
620;1160535;510.0;537.0;95.0;2023-07-01;100.0
621;1160538;545.0;559.0;97.0;2023-07-01;98.0
622;1160541;42.0;50.0;84.0;2023-07-01;100.0
623;1160548;530.0;568.0;93.0;2023-07-01;95.0
624;1160552;74.0;158.0;47.0;2023-07-01;
625;1160553;243.0;255.0;95.0;2023-07-01;95.0
626;1160556;566.0;574.0;99.0;2023-07-01;100.0
627;1160558;135.0;516.0;26.0;2023-07-01;20.0
628;1160559;334.0;499.0;67.0;2023-07-01;59.0
629;1160561;20.0;99.0;20.0;2023-07-01;
630;1160569;431.0;442.0;98.0;2023-07-01;100.0
631;1160575;614.0;646.0;95.0;2023-07-01;93.0
632;1160588;309.0;363.0;85.0;2023-07-01;81.0
633;1160591;199.0;393.0;51.0;2023-07-01;39.0
634;1160592;470.0;482.0;98.0;2023-07-01;97.0
635;1160598;409.0;466.0;88.0;2023-07-01;92.0
636;1160599;410.0;507.0;81.0;2023-07-01;55.0
637;1160600;348.0;422.0;82.0;2023-07-01;67.0
638;1160601;120.0;524.0;23.0;2023-07-01;21.0
639;1160604;477.0;492.0;97.0;2023-07-01;98.0
640;1160610;472.0;482.0;98.0;2023-07-01;98.0
641;1160629;511.0;577.0;89.0;2023-07-01;84.0
642;1160632;387.0;440.0;88.0;2023-07-01;73.0
643;1160635;384.0;425.0;90.0;2023-07-01;79.0
644;1160640;135.0;516.0;26.0;2023-07-01;8.0
645;1160642;131.0;531.0;25.0;2023-07-01;18.0
646;1160665;470.0;538.0;87.0;2023-07-01;77.0
647;1160666;454.0;530.0;86.0;2023-07-01;70.0
648;1160673;139.0;548.0;25.0;2023-07-01;20.0
649;1160674;239.0;270.0;89.0;2023-07-01;72.0
650;1160758;139.0;473.0;29.0;2023-07-01;18.0
651;1160976;418.0;497.0;84.0;2023-07-01;77.0
652;1161440;142.0;539.0;26.0;2023-07-01;42.0
653;1161550;120.0;410.0;29.0;2023-07-01;18.0
654;1162067;500.0;513.0;97.0;2023-07-01;100.0
655;1162332;365.0;442.0;83.0;2023-07-01;78.0
656;1163321;293.0;383.0;77.0;2023-07-01;
657;1165470;143.0;516.0;28.0;2023-07-01;19.0
658;1166402;127.0;491.0;26.0;2023-07-01;20.0
659;1171617;519.0;530.0;98.0;2023-07-01;100.0
660;1171623;164.0;184.0;89.0;2023-07-01;70.0
661;1171786;475.0;491.0;97.0;2023-07-01;97.0
662;1175765;96.0;131.0;73.0;2023-07-01;
663;1178829;162.0;583.0;28.0;2023-07-01;18.0
664;1178835;511.0;581.0;88.0;2023-07-01;81.0
665;1178843;370.0;457.0;81.0;2023-07-01;68.0
666;1178854;136.0;165.0;82.0;2023-07-01;57.0
667;1178857;478.0;490.0;98.0;2023-07-01;100.0
668;1178858;419.0;485.0;86.0;2023-07-01;66.0
669;1178860;327.0;426.0;77.0;2023-07-01;67.0
670;1178866;490.0;505.0;97.0;2023-07-01;100.0
671;1178871;96.0;509.0;19.0;2023-07-01;15.0
672;1178873;654.0;668.0;98.0;2023-07-01;100.0
673;1178876;318.0;402.0;79.0;2023-07-01;75.0
674;1178881;379.0;494.0;77.0;2023-07-01;64.0
675;1178884;153.0;193.0;79.0;2023-07-01;
676;1178886;72.0;90.0;80.0;2023-07-01;
677;1178887;628.0;642.0;98.0;2023-07-01;100.0
678;1178895;411.0;482.0;85.0;2023-07-01;86.0
679;1178896;223.0;293.0;76.0;2023-07-01;53.0
680;1178908;111.0;458.0;24.0;2023-07-01;19.0
681;1178910;164.0;569.0;29.0;2023-07-01;20.0
682;1178927;318.0;341.0;93.0;2023-07-01;100.0
683;1178929;296.0;507.0;58.0;2023-07-01;53.0
684;1178931;492.0;519.0;95.0;2023-07-01;85.0
685;1178933;373.0;496.0;75.0;2023-07-01;69.0
686;1178934;454.0;548.0;83.0;2023-07-01;81.0
687;1178937;56.0;206.0;27.0;2023-07-01;13.0
688;1178943;185.0;301.0;61.0;2023-07-01;59.0
689;1178946;151.0;497.0;30.0;2023-07-01;21.0
690;1178947;66.0;282.0;23.0;2023-07-01;14.0
691;1178954;221.0;353.0;63.0;2023-07-01;66.0
692;1178963;169.0;486.0;35.0;2023-07-01;25.0
693;1178964;359.0;404.0;89.0;2023-07-01;80.0
694;1178966;149.0;406.0;37.0;2023-07-01;18.0
695;1178970;457.0;475.0;96.0;2023-07-01;100.0
696;1178972;213.0;268.0;79.0;2023-07-01;53.0
697;1178975;309.0;358.0;86.0;2023-07-01;69.0
698;1178983;115.0;552.0;21.0;2023-07-01;20.0
699;1178985;142.0;545.0;26.0;2023-07-01;22.0
700;1178986;559.0;570.0;98.0;2023-07-01;97.0
701;1178987;502.0;521.0;96.0;2023-07-01;98.0
702;1178989;295.0;335.0;88.0;2023-07-01;81.0
703;1178992;378.0;476.0;79.0;2023-07-01;61.0
704;1178993;409.0;530.0;77.0;2023-07-01;65.0
705;1178997;408.0;475.0;86.0;2023-07-01;67.0
706;1179000;112.0;441.0;25.0;2023-07-01;10.0
707;1179001;372.0;442.0;84.0;2023-07-01;76.0
708;1180214;179.0;503.0;36.0;2023-07-01;48.0
709;1188097;589.0;601.0;98.0;2023-07-01;98.0
710;1191923;638.0;658.0;97.0;2023-07-01;100.0
711;1198197;226.0;383.0;59.0;2023-07-01;60.0
712;1198783;437.0;460.0;95.0;2023-07-01;98.0
713;1204351;310.0;549.0;56.0;2023-07-01;45.0
714;1204355;444.0;557.0;80.0;2023-07-01;63.0
715;1204356;478.0;574.0;83.0;2023-07-01;60.0
716;1204358;311.0;428.0;73.0;2023-07-01;65.0
717;1204360;230.0;509.0;45.0;2023-07-01;32.0
718;1204362;74.0;270.0;27.0;2023-07-01;17.0
719;1204364;135.0;461.0;29.0;2023-07-01;19.0
720;1204365;116.0;667.0;17.0;2023-07-01;15.0
721;1204367;95.0;484.0;20.0;2023-07-01;13.0
722;1204368;289.0;535.0;54.0;2023-07-01;20.0
723;1204369;118.0;659.0;18.0;2023-07-01;10.0
724;1204372;282.0;349.0;81.0;2023-07-01;56.0
725;1204374;115.0;558.0;21.0;2023-07-01;15.0
726;1204376;26.0;92.0;28.0;2023-07-01;
727;1204378;127.0;546.0;23.0;2023-07-01;19.0
728;1204379;373.0;443.0;84.0;2023-07-01;78.0
729;1204387;120.0;600.0;20.0;2023-07-01;13.0
730;1204388;149.0;573.0;26.0;2023-07-01;15.0
731;1204390;127.0;471.0;27.0;2023-07-01;15.0
732;1204391;345.0;419.0;82.0;2023-07-01;70.0
733;1204394;599.0;632.0;95.0;2023-07-01;94.0
734;1204395;144.0;375.0;38.0;2023-07-01;38.0
735;1204396;157.0;359.0;44.0;2023-07-01;35.0
736;1204398;259.0;557.0;46.0;2023-07-01;34.0
737;1204404;255.0;642.0;40.0;2023-07-01;22.0
738;1204406;230.0;490.0;47.0;2023-07-01;19.0
739;1204407;385.0;477.0;81.0;2023-07-01;82.0
740;1204408;436.0;506.0;86.0;2023-07-01;63.0
741;1204409;246.0;501.0;49.0;2023-07-01;24.0
742;1204410;237.0;353.0;67.0;2023-07-01;74.0
743;1204411;72.0;312.0;23.0;2023-07-01;14.0
744;1204412;279.0;535.0;52.0;2023-07-01;32.0
745;1204416;109.0;536.0;20.0;2023-07-01;17.0
746;1204422;384.0;444.0;86.0;2023-07-01;
747;1204423;107.0;327.0;33.0;2023-07-01;24.0
748;1204426;584.0;596.0;98.0;2023-07-01;100.0
749;1204427;148.0;438.0;34.0;2023-07-01;28.0
750;1204431;442.0;491.0;90.0;2023-07-01;75.0
751;1204436;173.0;194.0;89.0;2023-07-01;85.0
752;1204441;254.0;404.0;63.0;2023-07-01;76.0
753;1204444;108.0;429.0;25.0;2023-07-01;14.0
754;1204445;503.0;514.0;98.0;2023-07-01;100.0
755;1204449;54.0;205.0;26.0;2023-07-01;
756;1204450;141.0;169.0;83.0;2023-07-01;
757;1204453;495.0;520.0;95.0;2023-07-01;100.0
758;1204455;135.0;587.0;23.0;2023-07-01;19.0
759;1204456;466.0;537.0;87.0;2023-07-01;83.0
760;1204457;450.0;517.0;87.0;2023-07-01;72.0
761;1204459;452.0;464.0;97.0;2023-07-01;
762;1204460;97.0;516.0;19.0;2023-07-01;17.0
763;1204462;90.0;542.0;17.0;2023-07-01;16.0
764;1204464;359.0;442.0;81.0;2023-07-01;79.0
765;1204472;124.0;496.0;25.0;2023-07-01;20.0
766;1204473;141.0;539.0;26.0;2023-07-01;16.0
767;1204474;317.0;404.0;78.0;2023-07-01;83.0
768;1204479;115.0;527.0;22.0;2023-07-01;20.0
769;1204480;542.0;554.0;98.0;2023-07-01;100.0
770;1204481;133.0;529.0;25.0;2023-07-01;17.0
771;1204482;231.0;259.0;89.0;2023-07-01;87.0
772;1204485;205.0;493.0;42.0;2023-07-01;27.0
773;1204486;530.0;567.0;93.0;2023-07-01;89.0
774;1204488;314.0;362.0;87.0;2023-07-01;89.0
775;1204489;298.0;316.0;94.0;2023-07-01;
776;1204491;415.0;504.0;82.0;2023-07-01;62.0
777;1204492;542.0;548.0;99.0;2023-07-01;100.0
778;1204494;170.0;189.0;90.0;2023-07-01;79.0
779;1204495;511.0;519.0;98.0;2023-07-01;98.0
780;1204497;413.0;508.0;81.0;2023-07-01;61.0
781;1204498;382.0;506.0;75.0;2023-07-01;82.0
782;1204501;607.0;623.0;97.0;2023-07-01;98.0
783;1204504;417.0;502.0;83.0;2023-07-01;73.0
784;1204506;294.0;339.0;87.0;2023-07-01;65.0
785;1204508;464.0;516.0;90.0;2023-07-01;84.0
786;1204511;159.0;339.0;47.0;2023-07-01;43.0
787;1204512;464.0;645.0;72.0;2023-07-01;66.0
788;1204517;124.0;287.0;43.0;2023-07-01;32.0
789;1204518;119.0;418.0;28.0;2023-07-01;19.0
790;1204520;75.0;403.0;19.0;2023-07-01;15.0
791;1204524;214.0;273.0;78.0;2023-07-01;66.0
792;1204525;181.0;518.0;35.0;2023-07-01;17.0
793;1204526;92.0;524.0;18.0;2023-07-01;13.0
794;1204528;111.0;574.0;19.0;2023-07-01;17.0
795;1204534;483.0;543.0;89.0;2023-07-01;81.0
796;1204535;446.0;568.0;79.0;2023-07-01;83.0
797;1204536;132.0;556.0;24.0;2023-07-01;14.0
798;1204539;345.0;407.0;85.0;2023-07-01;69.0
799;1204540;429.0;561.0;76.0;2023-07-01;57.0
800;1204549;349.0;402.0;87.0;2023-07-01;71.0
801;1204550;172.0;215.0;80.0;2023-07-01;68.0
802;1204553;519.0;566.0;92.0;2023-07-01;95.0
803;1204557;397.0;486.0;82.0;2023-07-01;93.0
804;1204559;418.0;426.0;98.0;2023-07-01;100.0
805;1204560;281.0;333.0;84.0;2023-07-01;63.0
806;1204563;136.0;285.0;48.0;2023-07-01;69.0
807;1204566;345.0;364.0;95.0;2023-07-01;94.0
808;1204567;366.0;415.0;88.0;2023-07-01;91.0
809;1204570;125.0;352.0;36.0;2023-07-01;36.0
810;1204571;314.0;383.0;82.0;2023-07-01;63.0
811;1204572;132.0;564.0;23.0;2023-07-01;21.0
812;1204573;412.0;486.0;85.0;2023-07-01;82.0
813;1204574;236.0;282.0;84.0;2023-07-01;59.0
814;1205476;470.0;528.0;89.0;2023-07-01;87.0
815;1205550;448.0;555.0;81.0;2023-07-01;52.0
816;1205865;196.0;437.0;45.0;2023-07-01;40.0
817;1206018;394.0;471.0;84.0;2023-07-01;84.0
818;1209189;498.0;513.0;97.0;2023-07-01;98.0
819;1209787;110.0;577.0;19.0;2023-07-01;9.0
820;1210989;414.0;485.0;85.0;2023-07-01;70.0
821;1213762;57.0;137.0;42.0;2023-07-01;
822;1215043;345.0;458.0;75.0;2023-07-01;68.0
823;1218086;417.0;490.0;85.0;2023-07-01;
824;1220527;576.0;585.0;98.0;2023-07-01;100.0
825;1220528;449.0;514.0;87.0;2023-07-01;87.0
826;1220529;555.0;629.0;88.0;2023-07-01;90.0
827;1220530;152.0;578.0;26.0;2023-07-01;20.0
828;1220532;361.0;449.0;80.0;2023-07-01;56.0
829;1220533;533.0;562.0;95.0;2023-07-01;90.0
830;1220534;405.0;512.0;79.0;2023-07-01;40.0
831;1220536;517.0;622.0;83.0;2023-07-01;77.0
832;1220537;315.0;358.0;88.0;2023-07-01;97.0
833;1220538;415.0;487.0;85.0;2023-07-01;61.0
834;1220539;504.0;585.0;86.0;2023-07-01;71.0
835;1220540;349.0;434.0;80.0;2023-07-01;69.0
836;1220542;342.0;437.0;78.0;2023-07-01;67.0
837;1220543;539.0;678.0;79.0;2023-07-01;78.0
838;1220544;467.0;560.0;83.0;2023-07-01;56.0
839;1220545;137.0;553.0;25.0;2023-07-01;28.0
840;1220546;103.0;589.0;17.0;2023-07-01;9.0
841;1220547;116.0;671.0;17.0;2023-07-01;12.0
842;1220548;496.0;513.0;97.0;2023-07-01;100.0
843;1220549;178.0;505.0;35.0;2023-07-01;27.0
844;1220550;140.0;635.0;22.0;2023-07-01;8.0
845;1220551;320.0;546.0;59.0;2023-07-01;42.0
846;1220552;143.0;664.0;22.0;2023-07-01;18.0
847;1220553;517.0;535.0;97.0;2023-07-01;100.0
848;1220554;484.0;499.0;97.0;2023-07-01;98.0
849;1220555;469.0;493.0;95.0;2023-07-01;98.0
850;1220556;520.0;529.0;98.0;2023-07-01;100.0
851;1220557;124.0;541.0;23.0;2023-07-01;17.0
852;1220558;107.0;541.0;20.0;2023-07-01;17.0
853;1220559;100.0;572.0;17.0;2023-07-01;15.0
854;1220560;349.0;438.0;80.0;2023-07-01;60.0
855;1220561;504.0;601.0;84.0;2023-07-01;83.0
856;1220563;316.0;456.0;69.0;2023-07-01;31.0
857;1220564;334.0;395.0;85.0;2023-07-01;75.0
858;1220565;485.0;494.0;98.0;2023-07-01;100.0
859;1220566;332.0;423.0;78.0;2023-07-01;69.0
860;1220567;338.0;402.0;84.0;2023-07-01;59.0
861;1220568;90.0;527.0;17.0;2023-07-01;12.0
862;1220569;282.0;481.0;59.0;2023-07-01;58.0
863;1220570;354.0;445.0;80.0;2023-07-01;79.0
864;1220571;290.0;592.0;49.0;2023-07-01;71.0
865;1220572;285.0;383.0;74.0;2023-07-01;75.0
866;1220573;432.0;463.0;93.0;2023-07-01;91.0
867;1220574;126.0;602.0;21.0;2023-07-01;14.0
868;1220576;181.0;653.0;28.0;2023-07-01;13.0
869;1220578;540.0;599.0;90.0;2023-07-01;90.0
870;1220581;524.0;551.0;95.0;2023-07-01;87.0
871;1220582;417.0;447.0;93.0;2023-07-01;77.0
872;1220583;249.0;607.0;41.0;2023-07-01;48.0
873;1220584;489.0;553.0;88.0;2023-07-01;81.0
874;1220585;331.0;397.0;83.0;2023-07-01;63.0
875;1220586;459.0;508.0;90.0;2023-07-01;76.0
876;1220588;377.0;716.0;53.0;2023-07-01;42.0
877;1220589;225.0;456.0;49.0;2023-07-01;47.0
878;1220590;214.0;539.0;40.0;2023-07-01;53.0
879;1220591;471.0;505.0;93.0;2023-07-01;73.0
880;1220592;429.0;495.0;87.0;2023-07-01;79.0
881;1220594;153.0;582.0;26.0;2023-07-01;30.0
882;1220595;143.0;622.0;23.0;2023-07-01;16.0
883;1220597;283.0;522.0;54.0;2023-07-01;57.0
884;1220598;541.0;648.0;83.0;2023-07-01;84.0
885;1220599;446.0;568.0;79.0;2023-07-01;55.0
886;1220602;502.0;512.0;98.0;2023-07-01;100.0
887;1220603;377.0;496.0;76.0;2023-07-01;49.0
888;1220604;446.0;502.0;89.0;2023-07-01;90.0
889;1220605;540.0;574.0;94.0;2023-07-01;89.0
890;1220606;536.0;547.0;98.0;2023-07-01;98.0
891;1220607;516.0;569.0;91.0;2023-07-01;88.0
892;1220608;276.0;546.0;51.0;2023-07-01;37.0
893;1220609;239.0;498.0;48.0;2023-07-01;42.0
894;1220610;173.0;507.0;34.0;2023-07-01;33.0
895;1220611;145.0;567.0;26.0;2023-07-01;13.0
896;1220612;513.0;602.0;85.0;2023-07-01;61.0
897;1220613;164.0;570.0;29.0;2023-07-01;23.0
898;1220615;490.0;585.0;84.0;2023-07-01;81.0
899;1220616;366.0;484.0;76.0;2023-07-01;48.0
900;1220617;446.0;531.0;84.0;2023-07-01;63.0
901;1220618;350.0;522.0;67.0;2023-07-01;67.0
902;1220619;122.0;658.0;19.0;2023-07-01;19.0
903;1220620;265.0;576.0;46.0;2023-07-01;39.0
904;1220621;108.0;589.0;18.0;2023-07-01;13.0
905;1220622;440.0;505.0;87.0;2023-07-01;78.0
906;1220623;423.0;480.0;88.0;2023-07-01;88.0
907;1220624;485.0;633.0;77.0;2023-07-01;33.0
908;1220625;335.0;448.0;75.0;2023-07-01;62.0
909;1220626;339.0;566.0;60.0;2023-07-01;45.0
910;1220628;118.0;511.0;23.0;2023-07-01;12.0
911;1220629;457.0;467.0;98.0;2023-07-01;97.0
912;1220630;431.0;580.0;74.0;2023-07-01;60.0
913;1220631;416.0;525.0;79.0;2023-07-01;42.0
914;1220632;550.0;565.0;97.0;2023-07-01;100.0
915;1220633;70.0;429.0;16.0;2023-07-01;7.0
916;1220635;458.0;553.0;83.0;2023-07-01;93.0
917;1220638;290.0;568.0;51.0;2023-07-01;52.0
918;1220639;428.0;512.0;84.0;2023-07-01;85.0
919;1220640;469.0;488.0;96.0;2023-07-01;97.0
920;1220641;478.0;547.0;87.0;2023-07-01;83.0
921;1220642;212.0;257.0;82.0;2023-07-01;
922;1220644;186.0;605.0;31.0;2023-07-01;23.0
923;1220645;360.0;429.0;84.0;2023-07-01;88.0
924;1220646;284.0;322.0;88.0;2023-07-01;74.0
925;1220647;293.0;364.0;80.0;2023-07-01;69.0
926;1220648;376.0;469.0;80.0;2023-07-01;59.0
927;1220649;290.0;429.0;68.0;2023-07-01;68.0
928;1220650;374.0;511.0;73.0;2023-07-01;53.0
929;1220651;298.0;426.0;70.0;2023-07-01;66.0
930;1220652;142.0;600.0;24.0;2023-07-01;19.0
931;1220653;327.0;522.0;63.0;2023-07-01;76.0
932;1220654;119.0;651.0;18.0;2023-07-01;15.0
933;1220655;94.0;485.0;19.0;2023-07-01;16.0
934;1220656;469.0;602.0;78.0;2023-07-01;66.0
935;1220657;88.0;426.0;21.0;2023-07-01;11.0
936;1220658;391.0;477.0;82.0;2023-07-01;68.0
937;1220659;199.0;526.0;38.0;2023-07-01;29.0
938;1220660;346.0;408.0;85.0;2023-07-01;53.0
939;1220661;209.0;409.0;51.0;2023-07-01;40.0
940;1220662;523.0;550.0;95.0;2023-07-01;93.0
941;1220663;516.0;546.0;95.0;2023-07-01;98.0
942;1220664;503.0;547.0;92.0;2023-07-01;89.0
943;1220665;128.0;458.0;28.0;2023-07-01;23.0
944;1220666;150.0;613.0;24.0;2023-07-01;18.0
945;1220667;561.0;580.0;97.0;2023-07-01;98.0
946;1220668;552.0;571.0;97.0;2023-07-01;98.0
947;1220669;438.0;509.0;86.0;2023-07-01;76.0
948;1220670;436.0;478.0;91.0;2023-07-01;95.0
949;1220671;553.0;562.0;98.0;2023-07-01;100.0
950;1220672;441.0;512.0;86.0;2023-07-01;77.0
951;1220673;116.0;518.0;22.0;2023-07-01;13.0
952;1220674;306.0;358.0;85.0;2023-07-01;78.0
953;1220675;424.0;487.0;87.0;2023-07-01;67.0
954;1220676;394.0;447.0;88.0;2023-07-01;83.0
955;1220677;446.0;499.0;89.0;2023-07-01;77.0
956;1220681;324.0;366.0;89.0;2023-07-01;88.0
957;1220682;518.0;538.0;96.0;2023-07-01;95.0
958;1220683;453.0;582.0;78.0;2023-07-01;57.0
959;1220684;349.0;472.0;74.0;2023-07-01;59.0
960;1220685;411.0;540.0;76.0;2023-07-01;74.0
961;1220686;521.0;582.0;90.0;2023-07-01;88.0
962;1220687;369.0;419.0;88.0;2023-07-01;82.0
963;1220688;544.0;556.0;98.0;2023-07-01;100.0
964;1220689;139.0;292.0;48.0;2023-07-01;72.0
965;1220690;138.0;581.0;24.0;2023-07-01;14.0
966;1220691;525.0;600.0;88.0;2023-07-01;86.0
967;1220692;403.0;468.0;86.0;2023-07-01;76.0
968;1220693;115.0;439.0;26.0;2023-07-01;13.0
969;1220694;438.0;489.0;90.0;2023-07-01;79.0
